2019-06-01T00:05:01.977Z	8552.07000000	0.00825074	8552.07	8552.08	16454.91134447	56840942.653405905	184634.14289555102	150000	0.01	8506.14	8210	7838	7060	4000	8574.99	8631.24	9000	9500	80000
2019-06-01T00:06:02.215Z	8543.41000000	0.00215483	8542.82	8543.41	16447.10026409	56993973.9406765	184651.30101369103	153323.23	0.01	8506.6	8236	7850	7060	4000	8574.99	8633	9000	9500	88000
2019-06-01T00:07:01.132Z	8546.62000000	0.00828296	8545.09	8546.62	16457.02939213	56618802.53997423	184607.075978481	150000	0.01	8506.14	8200	7816	7023	3885	8574.99	8631.24	9000	9500	80000
2019-06-01T00:08:01.849Z	8524.47000000	0.00215852	8521.83	8524.46	16458.81374040	56738147.755134456	184628.167198131	153323.23	0.01	8489.79	8156.56	7815	7020	3905	8574.99	8633	9000	9500	88000
2019-06-01T00:09:00.626Z	8532.79000000	0.00995697	8532.79	8533.29	16488.98006473	56557927.541520104	184598.655007091	150000	0.01	8501.24	8200	7824.94	7009	3770	8574.99	8633.71	9000	9500	80000
2019-06-01T00:10:01.150Z	8529.04000000	0.04999998	8529.06	8531.82	16478.33116289	56594473.012087464	184603.515500571	150000	0.01	8500	8205.11	7848	7038	3851	8574.99	8628.9	9000	9500	88000
2019-06-01T00:11:01.830Z	8533.82000000	0.00113679	8532.02	8533.81	16514.35712443	57145119.26869794	184668.55722041102	190000	0.01	8500	8300	7885	7100	4000	8574.99	8621.04	9000	9500	80000
2019-06-01T00:12:01.844Z	8524.00000000	0.44719634	8523.99	8524	16531.39558003	56392173.76677457	184579.883397511	150000	0.01	8495.88	8156.56	7811	7003.31	3702	8574.99	8621.04	9000	9500	88000
2019-06-01T00:13:02.530Z	8536.14000000	0.01131122	8534.68	8536.14	16535.14196432	56421566.72772466	184586.082541271	150000	0.01	8500	8200	7824.94	7009	3777	8574.99	8631.24	9000	9500	87750
2019-06-01T00:14:02.233Z	8539.99000000	0.02801530	8537.7	8539.99	16532.61182066	57193617.629793674	184679.99606033103	199600	0.01	8500.23	8300	7869.99	7098	4000	8574.99	8631.24	9000	9500	88000
2019-06-01T00:14:59.464Z	8545.20000000	0.04774383	8545.2	8546.71	16516.79962326	57333608.0495547	184696.899303381	200000	0.01	8503	8315.19	7900	7100	4040	8575	8632.07	9000	9500	87750
2019-06-01T00:16:00.657Z	8536.45000000	0.02801572	8536	8536.43	16515.59250109	57262717.21348204	184686.93802013103	153323.23	0.01	8501.24	8315.17	7900	7100	4015.09	8570	8628.9	9000	9500	80000
2019-06-01T00:16:59.408Z	8530.00000000	0.00471087	8530	8530.01	16515.68995917	56541281.568714604	184602.111069521	150000	0.01	8500	8210.17	7828	7018	3818	8570	8625	9000	9500.05	88000
2019-06-01T00:18:00.751Z	8532.05000000	0.00559902	8530.11	8532.04	16513.79790685	56646167.03439297	184613.959928841	150000	0.01	8500	8250	7852.48	7056.26	3905	8574.99	8621.04	9000	9500	80000
