2019-05-31T15:30:50.757Z	8400.05000000	0.40599101	8400.04	8400.05	34077.75169731	54829576.923007175	184159.31136705092	210000	0.01	8368	8000	7575	6810	3220.01	8433.5	8740	9050	9650	101000
2019-05-31T15:31:53.295Z	8393.56000000	0.00329236	8393.55	8393.56	34081.34883177	54909168.27054081	184170.92485246094	238453.77	0.01	8360	8000	7581	6810	3220.01	8430	8749	9056.67	9600	100000
2019-05-31T15:32:52.908Z	8397.80000000	0.00454573	8397.36	8397.78	34107.88384403	54898814.27075166	184169.75561853094	247447.63	0.01	8356.55	8000	7600	6831.9	3220.01	8433.49	8750	9056.67	9625.97	100151
2019-05-31T15:33:51.929Z	8387.56000000	0.01309622	8385.44	8387.47	34115.89928032	54712353.35586123	184147.4604314709	210000	0.01	8350	8000	7581	6808.88	3220.01	8426.4	8750	9056.67	9630.09	100151
2019-05-31T15:34:52.826Z	8391.35000000	0.32480616	8391.34	8391.35	34116.99107278	55044613.630060375	184187.29224320097	250000	0.01	8357.94	8000	7600	6820	3220.01	8433.49	8750	9056.67	9625	100151
2019-05-31T15:35:51.924Z	8393.51000000	0.00569136	8391.05	8393.48	34115.20251065	54937294.75597432	184174.59340744093	247447.63	0.01	8354.14	8000	7600	6830	3220.01	8430.63	8750	9056.67	9600	100000
2019-05-31T15:36:52.984Z	8385.02000000	0.00106891	8385.01	8385.02	34116.71203971	54787846.04312455	184156.51915995093	247447.63	0.01	8350.15	8000	7600	6816	3220.01	8422.8	8750	9056.67	9617.97	100151
2019-05-31T15:37:53.807Z	8384.80000000	0.01000000	8384.8	8384.81	34123.40487207	54970810.9584581	184178.17403276093	247447.63	0.01	8358.66	8000	7584	6810	3220.01	8426.13	8750	9056.67	9600	100000
2019-05-31T15:38:53.714Z	8384.81000000	0.08410376	8384.8	8384.81	34125.50397751	54782636.95452389	184156.09250691094	238453.77	0.01	8352.14	8000	7579.22	6810	3220.01	8426.13	8750	9056.67	9600	100000
2019-05-31T15:39:51.681Z	8374.41000000	0.00629851	8374.4	8374.41	34119.85166753	54735120.26725736	184150.6679381009	210000	0.01	8335	8000	7585	6811.11	3220.01	8419.24	8750	9056.67	9600	100000
2019-05-31T15:40:53.120Z	8377.50000000	0.00007857	8377.49	8377.5	34144.71176563	54769519.46583532	184153.65881263092	200000	0.01	8335	8000	7598	6820	3220.01	8411.52	8730	9050	9650	101000
2019-05-31T15:41:50.405Z	8372.35000000	0.00000217	8375.16	8375.17	34138.99163602	54767673.24568219	184153.52178330094	238453.77	0.01	8338.21	8000	7600	6824	3220.01	8412.05	8750	9056.67	9600	100000
2019-05-31T15:42:51.450Z	8374.44000000	0.00423974	8374.44	8374.45	33994.35529217	54578154.69855951	184131.00750414093	200000	0.01	8328.81	7990	7543.37	6800	3200	8415.87	8750	9056.67	9650	100151
2019-05-31T15:43:52.301Z	8370.25000000	0.01257474	8370.24	8370.25	33948.04093842	54871247.293207265	184166.35631510091	200000	0.01	8338.21	8000	7585	6811.11	3220.01	8405	8730	9050	9650	101000
