2019-06-12T03:11:32.794Z	8035.00000000	0.00449082	8036.44	8036.45	8575.04963325	61891565.519306324	193832.50620886084	24987	0.01	8002.74	7705	7388	6955	6612	5850	4766.66	8069.96	8335.92	8489	8849.52	10000	11494	10481.62
2019-06-12T03:12:25.848Z	8033.15000000	0.00594675	8030.01	8032.94	8575.04963325	61920968.512777396	193766.22475461083	24987	0.01	8002.67	7715.78	7395.35	6950	6612	5850	4610	8064.06	8307.9	8489	8830	10000	11494	10481.62
2019-06-12T03:13:31.452Z	8031.16000000	0.00266499	8031.16	8031.17	8584.44686229	61992028.74228547	193775.85977194083	25000	0.01	8002.67	7717.04	7400	6955	6612	5850	4800	8064.06	8325	8490	8900	10000	11494	10608.64
2019-06-12T03:14:32.663Z	8027.23000000	0.00595114	8027.22	8027.23	8584.44686229	61859175.86758757	193759.4001905808	24987	0.01	7995	7703	7388	6955	6612	5850	4788	8064.06	8325	8489	8850	10000	11494	10481.62
2019-06-12T03:15:31.963Z	8033.06000000	0.00248350	8033.05	8033.06	8592.17721919	62023117.770224236	193780.23627182085	25000	0.01	7997.6	7717.04	7400	6955	6612	5850	4800	8061.43	8335.92	8489	8850	10000	11494	10481.62
2019-06-12T03:16:31.991Z	8033.07000000	0.00130183	8033.06	8033.07	8544.86235728	62013566.61608858	193778.92414369085	25000	0.01	7996.55	7710	7399.99	6950	6612	5850	4680	8061.57	8335.92	8489	8850	10000	11494	10481.62
2019-06-12T03:17:32.490Z	8032.20000000	0.03730000	8032.2	8032.21	8544.86235728	61953513.10021631	193770.18055499083	24750	0.01	7996.09	7717.04	7400	6955	6612	5850	4779	8044.82	8307.9	8489	8829	10000	11494	10481.62
2019-06-12T03:18:31.110Z	8018.94000000	0.47625203	8018.93	8020.85	8575.19873273	61814548.55724351	194032.71168830083	24900	0.01	7988.92	7700.01	7388	6955	6612	5850	4750	8047.66	8335.92	8489	8840.86	10000	11494	10481.62
2019-06-12T03:19:33.286Z	8015.00000000	0.03142983	8015	8015.01	8575.19873273	61765326.309304975	194306.50214438082	24900	0.01	7985.2	7700.01	7388	6955	6612	5850	4766.66	8047	8335.92	8489	8850	10000	11494	10481.62
2019-06-12T03:20:27.865Z	8002.61000000	0.01292715	8002.66	8003.5	8592.70041781	61664335.02019134	194574.10499518082	24500	0.01	7969.08	7700.01	7388	6955	6612	5850	4764.99	8035	8307.9	8489	8830	10000	11494	10481.62
2019-06-12T03:21:33.458Z	8000.08000000	1.33605552	8000	8002.07	8622.16084229	61875081.69130828	194615.7092375108	23188	0.01	7972.95	7710	7390	6950	6612	5850	4600	8019.99	8208.11	8470	8825	10000	11494	10481.62
2019-06-12T03:22:32.869Z	8004.26000000	0.00596807	8002.46	8004.18	8622.16084229	61899890.44977813	194602.72461353082	23705	0.01	7974.2	7710	7388	6955	6612	5850	4800	8019.34	8208.11	8470	8825	10000	11494	10481.62
2019-06-12T03:23:32.985Z	7989.86000000	0.04876797	7987.47	7989.74	8632.83735722	62100148.1751272	194682.2181443608	25000	0.01	7964.16	7733	7400	6955	6612	5850	4750	8015.06	8315	8489	8850.01	10000	11494	10481.62
2019-06-12T03:24:33.645Z	7992.74000000	0.01295066	7992.74	7992.75	8632.83735722	61783833.59264872	194642.2797849208	24900	0.01	7967.76	7710	7400	6950	6612	5850	4680	8021.08	8310.36	8489	8850.31	10000	11494	10481.62
2019-06-12T03:25:33.181Z	7993.34000000	0.00581552	7994.99	7995	8652.54508405	61790189.32664087	194643.20264370082	24900	0.01	7967.63	7710	7399.98	6950	6612	5850	4600	8026.38	8335.92	8489	8830	10000	11494	10481.62
2019-06-12T03:26:32.656Z	8014.86000000	0.06600000	8014.86	8014.87	8680.19389755	61992475.10206859	194667.92320648083	24987	0.01	7987	7717.04	7400	6955	6612	5850	4750	8039.11	8320	8490	8900	10000	11494	10608.64
2019-06-12T03:27:31.315Z	8011.15000000	0.15096000	8011.14	8011.15	8680.19389755	61963683.15990383	194664.39393308084	25000	0.01	7984.73	7717.04	7400	6950	6612	5850	4680	8042.14	8335.92	8489	8877.77	10000	11494	10481.62
2019-06-12T03:28:27.813Z	8002.19000000	0.00454000	8001.77	8002.18	8682.99493314	61836890.62294071	194648.3849107608	24375	0.01	7978.82	7710.74	7400	6950	6612	5850	4600	8033.15	8255	8489	8830	10000	11494	10481.62
2019-06-12T03:28:27.813Z	8002.19000000	0.00454000	8001.77	8002.18	8682.99493314	61846206.79391688	194650.10135409082	24500	0.01	7974	7706.8	7388	6955	6612	5850	4761.11	8033.15	8280	8489	8830	10000	11494	10481.62
2019-06-12T03:30:30.637Z	8006.68000000	0.00519045	8004.9	8006.62	8690.15401189	61780665.32601306	194640.94657252083	23188	0.01	7974	7701	7388	6955	6612	5850	4707	8033.93	8250	8489	8828.83	10000	11494	10481.62
2019-06-12T03:31:30.431Z	7997.45000000	0.00597139	7995.99	7996.88	8696.46325006	61798394.61831401	194643.1924704708	23000	0.01	7967.64	7710	7400	6950	6612	5850	4600	8023.48	8255	8489	8830	10000	11494	10481.62
2019-06-12T03:32:27.183Z	7997.42000000	0.01050606	7995.56	7997.43	8696.46325006	62147838.4867727	194686.9239836008	24999	0.01	7980.46	7745	7400	6966.96	6612	5850	4707	8033.15	8260	8489	8830	10000	11494	10481.62
2019-06-12T03:33:32.387Z	8003.27000000	0.01541771	8002.51	8003.21	8665.94033890	61757034.07687819	194637.42675804082	23705	0.01	7972.44	7707.77	7388	6955	6612	5850	4701.92	8033.8	8256.56	8489	8830	10000	11494	10481.62
2019-06-12T03:34:25.449Z	7996.90000000	0.00112068	7995.34	7996.13	8665.94033890	61723398.58917355	194633.3174243708	22574.13	0.01	7967.88	7711.7	7388	6955	6612	5850	4750	8015.45	8250	8489	8828.1	10000	11494	10481.62
2019-06-12T03:35:33.149Z	7993.94000000	0.00672218	7992.42	7993.94	8668.60852656	61850460.543698296	194649.57809506083	22700	0.01	7968.27	7717.04	7400	6950	6612	5850	4680	8008.99	8248.42	8487.93	8882.88	10000	11494	10500
2019-06-12T03:36:32.367Z	7995.25000000	0.00105000	7996.99	7997	8669.40928734	61954760.12531326	194608.34117421083	23500	0.01	7977	7733	7400	6955	6612	5850	4750	8019.12	8250	8487.93	8886.4	10000	11494	10500
2019-06-12T03:37:33.537Z	7998.46000000	0.00654278	7998.45	7998.46	8669.40928734	61737947.61819763	194611.51684816083	23705	0.01	7965.86	7710	7389.99	6950	6612	5850	4616	8032.26	8300	8489	8850	10000	11494	10481.62
2019-06-12T03:38:32.369Z	8001.57000000	0.02073416	7999.97	8000.02	8672.39722460	61726084.19269161	194771.0729400108	22750	0.01	7965.86	7710	7388	6955	6612	5850	4781.24	8026.2	8260	8489	8830	10000	11494	10481.62
2019-06-12T03:39:33.411Z	7996.01000000	0.00292559	7996	7996.01	8672.39722460	61800354.31711054	194820.8409718108	22780	0.01	7965.86	7717.04	7400	6950	6612	5850	4610	8022.3	8277.3	8489	8830	10000	11494	10481.62
2019-06-12T03:40:33.350Z	7991.11000000	0.01353835	7991.07	7991.08	8672.65221612	61801600.94933197	194816.57246537082	22700	0.01	7964.69	7710.74	7388	6955	6612	5850	4776.8	8010.17	8250	8489	8828.83	10000	11494	10481.62
2019-06-12T03:41:31.231Z	7980.18000000	0.00349248	7980	7980.16	8704.85480718	61612484.532458626	194791.98514736083	22188	0.01	7940.41	7706	7388	6955	6612	5850	4701.92	8005.9	8260	8489	8830	10000	11494	10481.62
2019-06-12T03:42:30.731Z	7962.90000000	0.00438616	7962.9	7962.91	8704.85480718	61704751.87616113	194803.8467739708	22780	0.01	7939.09	7710	7388	6955	6612	5850	4750.01	7999.19	8250	8489	8830	10000	11494	10481.62
2019-06-12T03:43:31.125Z	7971.00000000	0.01980933	7970.99	7971	8717.47549783	61890801.58848849	194827.0141627108	23705	0.01	7949.52	7721.09	7400	6950	6612	5850	4600	7999.45	8250	8489	8827.86	10000	11494	10481.62
