2019-05-29T14:11:02.325Z	8727.00000000	0.00108388	8726.48	8726.96	12253.83419587	8706.78	8389	8200	7501	4566.66	8753.28	8850.1	9050	9688	100000
2019-05-29T14:12:00.904Z	8725.00000000	0.00100000	8723	8725	12252.49960540	8703.49	8383	8200	7500	4500	8733.98	8850	9010	9547.88	99000
2019-05-29T14:13:02.112Z	8720.00000000	1.67000000	8720	8720.01	12249.44613026	8699	8357.42	8200	7500.01	4510	8755	8900	9050	9749	100000
2019-05-29T14:14:03.514Z	8717.21000000	0.28906839	8717.21	8717.22	12241.07115081	8680.59	8340	8190.84	7500	4469.2	8737.45	8850	9020	9550	99999
2019-05-29T14:14:59.817Z	8717.19000000	0.00130000	8715.98	8717.19	12266.74568782	8680.59	8343	8190.7	7500	4469.2	8743.29	8850.99	9050	9688	100000
2019-05-29T14:16:02.996Z	8718.21000000	0.00547947	8718.2	8718.21	12268.35252429	8680.59	8340	8197.26	7500	4487	8743.86	8850	9050	9688	100000
2019-05-29T14:17:02.190Z	8715.97000000	0.00548088	8715.03	8715.97	12275.58099563	8692.44	8355	8200	7501	4540	8743.75	8850	9020	9550	99998.47
2019-05-29T14:17:59.223Z	8708.53000000	0.02451224	8708.57	8708.64	12277.98727674	8687	8379.15	8200	7533	4600	8734.17	8850	9020	9547.88	99000
2019-05-29T14:18:57.770Z	8708.63000000	0.00211490	8708.63	8708.64	12285.51825389	8691.3	8375	8200	7543.79	4600	8735.47	8850	9020	9547.88	99000
2019-05-29T14:20:02.500Z	8708.63000000	0.01373372	8708.63	8708.64	12269.66443477	8691.3	8385.23	8200	7527.88	4600	8734.31	8850	9010	9547.88	99000
2019-05-29T14:21:02.190Z	8708.64000000	0.00268619	8708.63	8708.64	12264.45569635	8686.36	8388	8200	7506	4567.89	8726.08	8850	9010	9547.88	99000
2019-05-29T14:22:02.280Z	8717.33000000	0.01107304	8717.32	8717.33	12265.35246107	8698.14	8385.23	8200	7505	4560	8742	8850	9010.97	9550.09	100000
2019-05-29T14:23:02.784Z	8720.00000000	0.11243325	8719.99	8720	12294.00939568	8705	8400	8200	7550	4600	8748.64	8850	9010	9547.88	99000
2019-05-29T14:24:01.934Z	8720.00000000	0.01993319	8719.99	8720	12297.29491301	8697.81	8392	8200	7502.39	4551	8748.64	8850	9010	9547.88	99000
2019-05-29T14:25:02.258Z	8720.00000000	0.34317875	8719.99	8720	12292.88967228	8696.62	8400	8200	7550	4666.66	8746.15	8850	9010	9547.88	99000
2019-05-29T14:26:03.140Z	8711.10000000	0.00211420	8711.06	8711.1	12311.40028742	8688	8400	8200	7550	4600	8723.13	8850	9000	9540	99000
2019-05-29T14:26:59.932Z	8711.53000000	0.04814992	8711.06	8711.53	12310.16282074	8687	8400	8200	7550	4650	8727.41	8850	9000	9540	99000
2019-05-29T14:28:02.736Z	8711.60000000	0.00827969	8711.59	8711.6	12311.88651627	8696.76	8400	8200	7550	4600.01	8733.32	8850	9000	9547.88	99000
2019-05-29T14:29:00.391Z	8719.25000000	0.01778105	8719.25	8719.86	12320.14766012	8700	8400	8200	7550	4600	8745.75	8850	9010	9547.88	99000
2019-05-29T14:30:03.160Z	8719.27000000	0.00877892	8719.27	8719.46	12339.16976570	8697.81	8400	8200	7550	4620	8743.12	8850	9010	9547.88	99000
2019-05-29T14:31:03.224Z	8719.83000000	0.04937907	8719.82	8719.83	12347.15738912	8700	8400	8200	7550	4613	8745.65	8850	9010	9540	99000
2019-05-29T14:32:02.960Z	8720.00000000	0.06745972	8719.99	8720	12350.11518701	8700	8392	8200	7501	4529.65	8747.35	8850	9020	9547.88	99000
2019-05-29T14:33:01.236Z	8725.80000000	0.00118962	8725.79	8725.8	12348.26648278	8708.28	8400	8200	7550	4600	8750	8850	9010	9547.88	99000
2019-05-29T14:33:57.709Z	8725.80000000	0.00319405	8725.79	8725.8	12346.79996360	8701.98	8400	8200	7501	4560	8750	8850	9010	9547.88	99000
2019-05-29T14:35:02.100Z	8719.04000000	0.00342477	8719.03	8719.04	12336.36148254	8705	8400	8200	7550	4600	8750	8850	9010.97	9550	99999
