2019-05-31T00:13:59.810Z	8315.89000000	0.29440034	8313.15	8315.89	31826.21759137	8268.9	8000	7523.18	6700	1750	8364.13	8850	9200	9950	148000
2019-05-31T00:15:00.200Z	8311.69000000	0.11226981	8308.67	8313.36	31843.48929933	8273.15	8000	7505.21	6699	1750	8349	8800	9188.9	9900	148000
2019-05-31T00:16:00.300Z	8300.00000000	0.02355241	8300	8300.01	31845.96964336	8256.24	8000.8	7543	6700	1860	8355	8830	9200	9950	148000
2019-05-31T00:16:59.300Z	8313.40000000	0.00575279	8310.21	8313.22	31828.63125650	8266.26	8000	7510	6700	1750	8364.13	8860	9200	9950	148000
2019-05-31T00:17:59.687Z	8302.07000000	0.01161581	8299.57	8300.09	31832.93659005	8256.52	8000	7510	6700	1750	8357.57	8860	9200	9950	148000
2019-05-31T00:18:58.440Z	8304.99000000	0.00100000	8304.99	8305	31832.10300077	8265	8000.8	7543.37	6700	1950	8355	8800	9188.9	9900	148000
2019-05-31T00:19:59.250Z	8304.34000000	0.00850773	8304.34	8304.35	31818.60162178	8263.7	8000	7501	6690	1750	8349	8791.94	9188.9	9900	148000
2019-05-31T00:20:57.521Z	8305.00000000	0.00119810	8304.99	8305	31799.06359529	8265.01	8000.8	7540	6700	1800	8361.96	8816.88	9200	9950	148000
2019-05-31T00:21:58.890Z	8308.36000000	0.01630302	8307.98	8308.36	31773.65490679	8265.01	8000	7520	6700	1750	8366.52	8850	9200	9950	148000
2019-05-31T00:22:59.168Z	8312.38000000	0.00600012	8312.25	8312.26	31766.63573475	8265.01	8000	7510.73	6700	1750	8340	8749	9176.88	9900	148000
2019-05-31T00:24:00.923Z	8314.99000000	0.01580123	8313.66	8315	31763.21058704	8274.47	8000.8	7543	6700	1850	8375	8807.19	9200	9950	148000
2019-05-31T00:24:57.886Z	8306.96000000	0.00125784	8306.89	8306.97	31767.50533990	8265	8005	7550	6700	1900	8339.33	8754.69	9188.9	9874.99	125000
2019-05-31T00:25:59.790Z	8312.36000000	0.01000000	8312.3	8312.38	31769.80801280	8265.01	8000.8	7528	6700	1800	8355	8800	9188.9	9900	125000
2019-05-31T00:26:58.310Z	8309.37000000	0.00245613	8309.11	8309.37	31771.72768954	8265.01	8004	7550	6700	1880	8357.01	8815	9200	9950	148000
2019-05-31T00:27:58.956Z	8313.25000000	0.01199899	8313.07	8313.25	31766.41399466	8265.01	8000.8	7550	6700	1900	8355	8800	9186.88	9937.99	148000
2019-05-31T00:28:58.637Z	8313.72000000	0.00281403	8311.28	8311.29	31761.81928096	8265	8020	7550	6700	1950	8337	8750	9150	9850	125000
2019-05-31T00:30:00.932Z	8309.69000000	0.04813178	8309.68	8309.69	31771.17931056	8274.47	8000.8	7545	6700	1900	8355	8800	9186.88	9937.99	148000
2019-05-31T00:30:58.170Z	8315.00000000	0.00431038	8314.99	8315	31770.69273136	8274.47	8009.59	7550	6700	1907	8373.74	8805	9199	9950	148000
2019-05-31T00:31:58.339Z	8315.00000000	0.04602962	8314.99	8315	31760.45538800	8274.47	8009.59	7550	6700	1915	8377	8800	9195	9950	148000
2019-05-31T00:32:59.329Z	8319.99000000	0.01216300	8319.99	8320	31759.83114940	8274.47	8005	7550	6700	1900	8377.7	8839.75	9200	9950	148000
2019-05-31T00:33:59.210Z	8324.98000000	0.02000000	8322.97	8324.98	31756.57569807	8274.47	8000	7503.68	6690	1817	8377.7	8849	9200	9950	148000
2019-05-31T00:35:00.440Z	8322.56000000	0.00334911	8318.11	8322.56	31753.39233733	8274.47	8000	7520	6700	1850	8372.71	8800	9199	9950	148000
2019-05-31T00:36:00.511Z	8320.42000000	0.01413838	8320	8320.01	31753.28685264	8266.26	8000	7510	6700	1800	8357.88	8800	9178.19	9937.99	148000
2019-05-31T00:37:00.815Z	8320.05000000	0.07671040	8320	8320.04	31756.91639111	8266.26	8000	7501	6690	1808	8377	8854.75	9200	9956.99	148000
2019-05-31T00:37:59.971Z	8324.94000000	0.00919501	8324.85	8324.94	31754.00964749	8274.47	8000	7508	6698.88	1781	8377	8849	9200	9956.99	148000
2019-05-31T00:38:59.806Z	8324.99000000	0.01448690	8324.99	8325	31749.31121898	8286.32	8000.8	7524.39	6700	1850	8378.28	8853.89	9200	9956.99	148000
2019-05-31T00:39:59.238Z	8320.00000000	0.04000000	8320	8320.01	31752.00275048	8273.58	8000	7500	6675	1500	8377	8849.52	9200	9956.99	148000
2019-05-31T00:40:58.746Z	8305.66000000	0.00859619	8304.89	8305.66	31742.40188909	8266.71	8000	7508	6700	1803.31	8366.52	8860	9200	9956.99	148000
2019-05-31T00:41:59.353Z	8302.98000000	1.00000000	8301.54	8303.2	31773.29170821	8256.52	8000	7500	6666.66	1500	8364.13	8860	9200	9956.99	148000
2019-05-31T00:42:56.276Z	8311.22000000	0.02302441	8308.74	8311.32	31778.93998839	8264.17	8000	7500	6675	1500	8374.85	8860	9200	9956.99	148000
2019-05-31T00:43:59.723Z	8298.18000000	0.03000000	8298.18	8298.19	31771.30602055	8256.52	8000	7510	6700	1817	8353.8	8805	9199	9950	148000
2019-05-31T00:44:58.906Z	8289.90000000	0.00468231	8289.89	8289.9	31790.12138280	8250	8000	7500	6675	1500	8350	8815.21	9200	9950	148000
2019-05-31T00:45:58.163Z	8289.90000000	0.00270184	8289.89	8289.9	31785.52624998	8251.58	8000	7511.1	6700	1850	8330.89	8800	9150	9937.99	148000
2019-05-31T00:46:59.426Z	8299.11000000	0.00395629	8296.81	8298.59	31799.88242576	8256.52	8000	7524	6700	1850	8382.36	8897.02	9244	9991	150000
2019-05-31T00:48:00.385Z	8294.90000000	0.01153619	8292.03	8294.37	31793.18619593	8250	8000	7500	6690	1750	8382.36	8890	9220	9988	150000
2019-05-31T00:48:59.875Z	8292.60000000	0.00940810	8290.01	8292.51	31806.10526521	8250	8000	7500	6690	1706.66	8360	8889	9200	9957	148000
2019-05-31T00:49:59.517Z	8291.46000000	0.02307357	8291.46	8293.15	31805.39466495	8250	8000	7500	6666.66	1500	8348	8860	9200	9956.99	148000
2019-05-31T00:50:59.501Z	8292.03000000	0.00282165	8289.96	8292.02	31809.00101178	8255.06	8000	7500	6693.31	1750	8382.36	8899	9242.08	9991	150000
2019-05-31T00:52:00.287Z	8295.99000000	0.00108112	8294.18	8296	31791.64023628	8250	8000	7500	6693.31	1750	8355.84	8811.4	9200	9950	148000
2019-05-31T00:52:59.611Z	8294.96000000	0.03690448	8290.58	8294.96	31792.17254011	8247.62	8000	7502.39	6700	1888	8344.54	8800	9150	9930.99	148000
2019-05-31T00:53:59.966Z	8299.99000000	0.00164060	8299.99	8300	31786.51678252	8250	8000	7500	6698.88	1750	8355	8800	9180	9945	148000
2019-05-31T00:54:59.248Z	8300.56000000	0.04101509	8298.12	8300.57	31774.15038563	8250	8000	7500	6690	1750	8349	8800	9150	9937.99	148000
2019-05-31T00:55:59.908Z	8300.08000000	0.04722375	8299.88	8300.08	31775.70477538	8249.85	8000	7500	6690	1711.66	8332.18	8750	9133	9893.99	125000
2019-05-31T00:57:01.184Z	8299.68000000	0.00323798	8295.07	8299.68	31775.18921580	8250	8000	7500	6698.01	1750	8332.18	8750	9120	9880	125000
2019-05-31T00:58:01.143Z	8300.82000000	0.04741890	8297.88	8300.82	31770.06797008	8250	8000	7500	6693.31	1750	8355.84	8800	9165.18	9943	148000
2019-05-31T00:59:00.859Z	8304.93000000	0.04262251	8304.23	8304.93	31769.00122559	8260	8000	7501	6700	1900	8355.84	8816.88	9200	9950	148000
2019-05-31T00:59:59.750Z	8304.10000000	0.03545040	8300.47	8304.13	31793.18408689	8260.22	8000	7501.01	6700	1900	8331.66	8749	9120	9872	125000
2019-05-31T01:01:00.312Z	8304.93000000	0.01728159	8304.92	8304.93	31798.08338063	8260.22	8000	7501	6700	1900	8355.84	8800	9150	9925	148000
2019-05-31T01:02:00.251Z	8307.00000000	0.06195784	8307.05	8308.43	31784.87188747	8260.22	8000	7501	6700	1900	8355	8789	9150	9899.99	148000
2019-05-31T01:02:58.219Z	8308.43000000	0.02879171	8308.42	8308.43	31732.41722631	8260.22	8000	7502	6700	1900	8355.84	8794.21	9150	9900	148000
2019-05-31T01:04:00.324Z	8308.47000000	0.00145165	8308.47	8308.48	31715.26869509	8270	8011.79	7534.62	6700	1950	8355.84	8800	9150	9900	148000
2019-05-31T01:04:59.136Z	8308.48000000	0.01324428	8308.47	8308.48	31689.24872614	8270	8011.79	7534.62	6700	1950	8355.84	8800	9150	9900	148000
2019-05-31T01:06:00.562Z	8319.95000000	0.00801702	8319.94	8319.95	31678.65076515	8275	8000	7510	6700	1900	8349	8745.48	9110	9828	125000
2019-05-31T01:06:59.918Z	8314.15000000	0.50000000	8314.15	8316.23	31708.62045939	8260.22	8000	7502.39	6700	1900	8346.52	8747	9110	9828	125000
2019-05-31T01:07:59.915Z	8315.17000000	0.00335177	8315	8315.17	31699.47589727	8270	8000	7510	6700	1900	8357.01	8800	9150	9890	148000
2019-05-31T01:09:00.714Z	8321.01000000	0.00437072	8321.03	8322.09	31682.67621860	8275	8000.8	7538	6700	1950	8377.7	8800	9150	9900	148000
2019-05-31T01:09:58.917Z	8322.07000000	0.05891382	8321.71	8322.08	31693.30924340	8270	8000	7523.18	6700	1900	8370.12	8780	9135.12	9890	148000
2019-05-31T01:10:59.140Z	8328.62000000	0.05889613	8327.19	8328.53	31692.17150387	8284.28	8000.8	7543	6700	1950	8370.12	8780	9120	9872	148000
2019-05-31T01:12:00.459Z	8328.46000000	0.03533845	8324.91	8328.41	31733.88018296	8284.28	8001	7545	6702.88	1950	8370.79	8780	9141.24	9890	148000
2019-05-31T01:12:58.168Z	8328.35000000	0.01197723	8327.06	8328.35	31728.29753920	8275	8000	7543.37	6701	1950	8374.85	8800	9150	9900	148000
2019-05-31T01:14:00.737Z	8325.22000000	0.01159415	8322.48	8325.22	31727.69226912	8275	8000.8	7550	6702.88	1950	8379.48	8800	9150	9886	148000
2019-05-31T01:15:00.623Z	8320.97000000	0.17673743	8320.96	8320.97	31739.92794812	8275	8000.8	7543.37	6701	1950	8388.48	8874.88	9200	9956.99	148000
2019-05-31T01:15:59.352Z	8325.00000000	0.00573828	8324.99	8325	31730.38530038	8284.43	8000	7510	6700	1808	8379	8789	9150	9854.99	148000
2019-05-31T01:17:00.820Z	8325.00000000	0.02815950	8324.99	8325	31694.89061322	8275	8000	7524	6700	1817	8376.24	8780	9130	9886	148000
2019-05-31T01:17:54.630Z	8325.00000000	0.04190000	8324.99	8325	31695.46109612	8275	8000	7520	6700	1808	8366.52	8750	9111.04	9850.3	148000
2019-05-31T01:18:58.902Z	8325.00000000	0.00207672	8324.99	8325	31696.71540175	8284.43	8000	7510	6700	1800	8366.52	8775	9125	9879	148000
2019-05-31T01:19:58.578Z	8325.00000000	0.05888396	8324.99	8325	31695.13320861	8284.43	8000	7510	6700	1800	8366.52	8780	9111.04	9850	140000
2019-05-31T01:20:57.917Z	8325.00000000	0.03667907	8324.99	8325	31693.09013727	8284.43	8000	7510	6700	1789	8366.52	8780	9111.04	9850	129600
2019-05-31T01:21:57.601Z	8325.00000000	0.00334783	8324.99	8325	31667.19996624	8284.43	8000	7501.01	6700	1756	8370	8800	9150	9872	148000
2019-05-31T01:22:58.588Z	8331.22000000	0.00917863	8330.13	8332.7	31671.66951725	8284.43	8000	7501.01	6705	1900	8379.48	8800	9150	9909.99	148000
2019-05-31T01:23:59.550Z	8333.56000000	0.02951241	8332.12	8333.56	31673.20519871	8284.43	8000	7510.1	6720	2220.01	8361.96	8750	9120	9850.3	148000
2019-05-31T01:24:57.728Z	8339.99000000	0.00268342	8338.15	8339.95	31664.90249142	8284.43	8000	7508	6750	2251.01	8379.48	8800	9150	9900	148000
