2019-06-10T15:47:33.555Z	7944.11000000	0.16889396	7944.05	7944.16	11582.75228608	60911352.48439857	191624.7488626908	20000	0.01	7897	7479	7205.01	6802.12	4437	7976	8225	8489	8908	10481.62
2019-06-10T15:48:33.693Z	7937.00000000	0.02915770	7937	7938.54	11612.26600996	60907469.56016417	191624.75088133084	20000	0.01	7887.71	7450	7201	6801	4401	7964.48	8200	8489	8900	10481.62
2019-06-10T15:49:32.967Z	7931.17000000	0.00485536	7931.15	7932.71	11602.03895067	60905508.31061954	191624.1320329108	20000	0.01	7890	7450	7201	6801	4401	7958.91	8198	8489	8900	10481.62
2019-06-10T15:50:31.903Z	7927.28000000	0.00359460	7927.28	7927.34	11602.03895067	60905599.62886737	191623.71885946082	20000	0.01	7891.65	7469.26	7203	6801.5	4437	7956.94	8200	8489	8900	10481.62
2019-06-10T15:51:27.389Z	7935.04000000	0.00116281	7935.06	7935.13	11601.71442796	60724054.089515604	191600.40030497083	20000	0.01	7885.36	7450	7201	6801	4400	7971	8220	8489	8908	10481.62
2019-06-10T15:52:28.430Z	7933.48000000	0.01216595	7931.67	7933.42	11601.71442796	60733860.941087484	191601.36963651082	20000	0.01	7885.69	7442.12	7201	6801	4400	7971	8205	8489	8900	10481.62
2019-06-10T15:53:34.255Z	7931.66000000	0.04053253	7931.65	7931.66	11611.29916934	60801701.5933322	191594.61753452083	20000	0.01	7894	7449.07	7200	6800	4400	7960.94	8200	8489	8900	10481.62
2019-06-10T15:54:33.157Z	7931.66000000	0.00898000	7931.65	7931.66	11611.34619475	60907326.57734438	191608.02131274084	20000	0.01	7890	7458.24	7201	6801	4401	7971	8205	8489	8900	10481.62
2019-06-10T15:55:33.100Z	7935.63000000	0.01400000	7935.62	7935.63	11611.34619475	61307701.250528656	191658.55581661084	20288	0.01	7906.28	7500	7215	6825	4487	7971	8205	8489	8900	10481.62
2019-06-10T15:56:25.289Z	7942.20000000	0.00112877	7942	7942.18	11601.53381839	61070170.00484698	191629.21883364083	20000	0.01	7905.69	7500	7212.12	6820	4487	7971	8200	8489	8900	10481.62
2019-06-10T15:57:32.851Z	7931.97000000	0.00351371	7931.96	7931.97	11601.53381839	60954968.36510162	191615.02789999082	20000	0.01	7885.36	7491.69	7207	6802.12	4437	7958.34	8200	8489	8900	10481.62
2019-06-10T15:58:28.935Z	7928.97000000	0.00780308	7929.29	7931.44	11591.86091670	61257490.08228064	191652.74489061083	20029.8	0.01	7905.5	7500	7215	6830	4487	7960.94	8200	8489	8900	10481.62
2019-06-10T15:59:27.340Z	7942.17000000	0.04807887	7942.46	7942.47	11601.41499821	61268343.55074052	191653.06063677082	20705	0.01	7917	7500	7213	6821.34	4487	7976	8245	8495	8917.01	10481.62
2019-06-10T16:00:32.452Z	7938.39000000	0.03355442	7938.35	7938.38	11601.41499821	61050757.83586092	191615.72379231083	20000	0.01	7898.03	7500	7210	6820	4487	7970.5	8209.28	8489	8900	10481.62
2019-06-10T16:01:27.517Z	7938.42000000	0.00231866	7938.44	7941.07	11572.83695928	61141145.58057516	191626.1718713908	20000	0.01	7907	7500	7212	6813	4469.2	7973.21	8200	8489	8900	10481.62
2019-06-10T16:02:32.653Z	7938.83000000	0.00294662	7938.35	7938.71	11572.83695928	61057293.24255871	191616.09452816084	20000	0.01	7897.08	7500	7212	6815	4469.2	7967.64	8200	8489	8900	10481.62
2019-06-10T16:03:33.442Z	7932.85000000	0.95164486	7933.4	7936.19	11562.41095514	60960884.48410116	191604.27575319083	20000	0.01	7888.88	7467	7203	6801.5	4437	7966	8205	8489	8900	10481.62
2019-06-10T16:04:34.382Z	7937.59000000	0.04248515	7937.59	7937.6	11562.51503486	61015579.346487015	191610.9832809808	20000	0.01	7898.03	7500	7210	6814.14	4469.2	7973.21	8220	8489	8905.39	10481.62
2019-06-10T16:05:26.854Z	7932.91000000	0.00126511	7932.96	7936.16	11562.51503486	60960309.944319	191603.8478972908	20000	0.01	7896.95	7500	7210	6805	4450	7973.21	8209.28	8489	8900	10481.62
2019-06-10T16:06:32.156Z	7932.90000000	0.00681558	7932.97	7935.36	11457.88778050	60962468.15612191	191604.24371589083	20000	0.01	7890	7465	7203	6801	4401	7958.79	8200	8489	8900	10481.62
2019-06-10T16:07:30.250Z	7933.27000000	0.00681962	7932.29	7933.27	11457.88778050	61016799.493801236	191610.9900997608	20000	0.01	7898.03	7500	7210	6817.17	4479	7973	8209.28	8489	8900	10481.62
2019-06-10T16:08:32.768Z	7927.64000000	0.02472727	7926.33	7927.62	11351.12416135	60945646.71124102	191602.29010014082	20000	0.01	7885.36	7495	7210	6805	4460	7960.55	8205	8489	8900	10481.62
2019-06-10T16:09:30.798Z	7924.00000000	0.02604239	7924	7924.5	11313.82873614	60901692.26367819	191596.5563171508	20000	0.01	7885.36	7484.21	7205.12	6801.5	4460	7953.82	8200	8489	8900	10481.62
2019-06-10T16:10:34.424Z	7934.19000000	0.00909239	7933.29	7934.17	11313.82873614	61167044.37737843	191629.89656285083	20000	0.01	7904.74	7500	7212	6820	4483	7960	8205	8489	8900	10481.62
2019-06-10T16:11:32.415Z	7933.30000000	0.00351312	7933.29	7933.3	11255.53766208	60797313.345630415	191582.65417307083	20000	0.01	7885.68	7450.5	7201	6801	4400	7960	8200	8489	8900	10481.62
2019-06-10T16:12:34.198Z	7946.08000000	0.02409937	7944.84	7946.08	11255.53766208	61200616.92081919	191633.7011264308	20100	0.01	7917	7500	7212	6820	4487	7973	8209.28	8489	8900	10481.62
2019-06-10T16:13:32.353Z	7973.00000000	0.01200000	7972.1	7973	11231.47878843	61141691.32428095	191624.96603987084	21000	0.01	7949.75	7500	7212	6816	4469.2	8006.89	8250	8495	8922.6	10481.62
2019-06-10T16:14:34.202Z	7980.55000000	0.18732169	7978.99	7981.06	11283.12449569	60877502.10240891	191591.4525567708	20000	0.01	7936.75	7479	7205.01	6801.5	4459	8006.61	8256.56	8495	8940	10481.62
2019-06-10T16:15:31.801Z	7987.11000000	0.02287267	7987.1	7987.11	11283.12449569	60810441.990651466	191581.6963423608	20000	0.01	7936.75	7471.7	7203	6801.5	4437	8006.11	8240	8492.16	8980	10499
2019-06-10T16:16:33.834Z	7997.36000000	0.02450738	7997.35	7997.36	11271.83722269	60802773.36643965	191580.3134260108	20000	0.01	7945.8	7474	7205	6801.5	4437	8013.16	8205	8489	8900	10481.62
2019-06-10T16:17:34.720Z	7977.28000000	1.30042392	7972.03	7975.75	11271.83722269	60669960.27076806	191563.8977881208	20000	0.01	7930.3	7450	7201	6800	4400	8008	8227	8489	8908	10481.62
2019-06-10T16:18:33.164Z	7972.00000000	0.02061798	7972	7974.59	11294.12631609	60850621.06603301	191586.78496669082	20000	0.01	7928.12	7482	7206.05	6801.5	4437	7997.34	8209.28	8489	8900	10481.62
2019-06-10T16:19:34.370Z	7965.00000000	0.05000000	7965	7965.01	11272.11113751	60879065.53909589	191591.40989201082	20000	0.01	7926.21	7477.26	7205.01	6801.5	4437	7984.15	8199.56	8489	8900	10481.62
2019-06-10T16:20:32.342Z	7963.98000000	0.02885649	7962.5	7963.97	11272.11113751	61075347.33445319	191616.8885844708	20000	0.01	7930.3	7500	7210	6822.22	4487	7995	8220	8489	8908	10481.62
2019-06-10T16:21:34.297Z	7959.60000000	0.00350156	7957.55	7959.72	11260.55453562	61027458.88185786	191610.2155271508	20000	0.01	7916.7	7500	7210	6820	4469.2	7990.46	8225	8495	8913.09	10481.62
