2019-05-30T15:04:34.817Z	8743.27000000	0.85386108	8743.27	8743.49	11376.43177906	54635567	184140	250000	0.01	8711.11	8500	8250	7500	6612	5850	4489	8760	8850	9050	9688	10000	11494	100000
2019-05-30T15:05:34.931Z	8739.00000000	0.00267632	8738.99	8739	11373.07640101	54635567	184140	250000	0.01	8705.17	8500	8230	7500	6612	5850	4487	8755.14	8850	9025	9600	10000	11494	99998.47
2019-05-30T15:06:34.950Z	8732.80000000	0.10000000	8732.8	8732.81	11372.65654495	54635567	184140	250000	0.01	8716.35	8501	8255	7575	6612	5850	4600	8755.81	8850.82	9050	9688	10000	11494	100000
2019-05-30T15:07:34.944Z	8735.39000000	0.00869825	8735.39	8735.4	11370.08649771	54635567	184140	250000	0.01	8711.11	8500	8250	7501	6612	5850	4500	8755.13	8850	9020	9550	10000	11494	99000
2019-05-30T15:08:35.625Z	8735.40000000	0.04055946	8735.39	8735.4	11370.48267394	54635567	184140	250000	0.01	8711.11	8500	8249	7500	6612	5850	4500	8755.81	8850	9029.04	9547.88	10000	11494	96420
2019-05-30T15:09:35.361Z	8735.40000000	0.00558259	8735.39	8735.4	11372.51004990	54635567	184140	250000	0.01	8705.27	8500	8250	7500	6612	5850	4500	8755	8850	9020	9547.88	10000	11494	96420
2019-05-30T15:10:34.590Z	8735.40000000	0.00501306	8735.39	8735.4	11375.09118271	54635567	184140	250000	0.01	8711.11	8500	8250	7500.01	6612	5850	4500	8756.79	8850	9050	9688	10000	11494	100000
2019-05-30T15:11:30.875Z	8735.40000000	0.00102630	8735.39	8735.4	11373.66253632	54635567	184140	250000	0.01	8711.11	8500	8250	7500	6612	5850	4487	8755.83	8850	9029.04	9547.88	10000	11494	96420
2019-05-30T15:12:34.750Z	8740.71000000	0.02932043	8740.71	8740.72	11369.55930128	54635567	184140	250000	0.01	8711.11	8500	8250	7542	6612	5850	4500	8755	8850	9020	9547.88	10000	11494	96420
2019-05-30T15:13:36.574Z	8740.98000000	0.07632838	8740.97	8740.98	11370.00332288	54635567	184140	250000	0.01	8723	8500	8252	7565.42	6612	5850	4600	8760.39	8850	9050	9688	10000	11494	100000
