2019-06-15T17:24:23.152Z	8836.64000000	0.19999998	8833.63	8834.67	12722.22939547	61529114.61967152	195146.937043811	88000	0.01	8800.45	8640	8262.93	7400	6720	6000	4935	8857.44	8990	9000	9500	10000	10900	20000
2019-06-15T17:25:23.347Z	8832.01000000	0.02219538	8832	8832.01	12722.22939547	61487612.21646782	195142.286749911	88000	0.01	8800	8632.79	8250	7400	6720	6000	4854.99	8857.44	8990	9000	9500	10000	10900	20000
2019-06-15T17:26:22.598Z	8833.00000000	0.01442707	8832	8833.02	12727.25889459	61658792.1479526	195171.952251291	90000	0.01	8800.7	8640	8275	7400	6733	6000	4881	8857.44	8990	9000	9500	10000	10890	20000
2019-06-15T17:27:24.453Z	8827.21000000	0.00101563	8827.2	8827.21	12727.25889459	61226852.587871544	195141.316471181	80000	0.01	8793.02	8625	8200	7388	6705.47	6000	4780	8852.77	8990	9000	9500	10000	10890	20000
2019-06-15T17:28:23.796Z	8825.57000000	0.00265091	8825.31	8825.56	12736.96189025	61348131.157249115	195148.625188581	80000	0.01	8798.04	8625	8200	7388	6705.47	6000	4760	8852.1	8990	9025	9500.05	10000	11284.81	21435.55
2019-06-15T17:29:21.335Z	8827.18000000	0.02400000	8827.14	8828.54	12750.00039705	61722308.19975052	195198.842583411	90700	0.01	8805.27	8640	8265	7400	6720	6000	4910	8850.48	8990	9030	9500.01	10000	11284.81	21689
2019-06-15T17:30:21.778Z	8814.44000000	0.02400000	8814.5	8816.77	12750.00039705	61790469.58156471	195207.09293311098	93812.56	0.01	8789.13	8640	8270	7400	6720	6000	4950	8844	8990	9000	9500	10000	10900	20000
2019-06-15T17:31:23.261Z	8816.58000000	0.01084828	8816.16	8816.58	12767.93801973	61784564.467739455	195206.01754342098	90700	0.01	8788.3	8640	8270	7400	6720	6000	4950	8844	8990	9000	9500	10000	10890	20000
2019-06-15T17:32:24.541Z	8818.30000000	0.00791247	8815.13	8818.18	12767.93801973	61785680.68966479	195206.12356287098	91490	0.01	8787.79	8640	8270	7400	6720	6000	4950	8844	8990	9000	9500	10000	10900	20000
2019-06-15T17:33:21.555Z	8813.08000000	0.04449268	8810.93	8813.08	12773.57273664	60968501.41547585	195112.978995511	76500	0.01	8775.55	8600	8200	7387	6680	5940	4600	8843.38	8990	9025	9500.05	10000	11284.81	21000
2019-06-15T17:34:24.430Z	8813.08000000	0.02605693	8813.07	8813.08	12783.69422528	61455276.22333142	195168.172494931	87750	0.01	8795.65	8632.79	8225.75	7388	6720	6000	4900	8843.38	8990	9025	9508	10000	11284.81	21000
2019-06-15T17:35:24.973Z	8813.00000000	0.00100000	8813	8813.23	12783.69422528	60957407.59063123	195111.58797421097	88000	0.01	8775	8600	8200	7387	6680	5938	4600	8846.03	8990	9050	9525	10000	11494.36	22550
2019-06-15T17:36:18.114Z	8807.58000000	0.01173285	8803.42	8806.93	12788.67205688	61116936.40402424	195129.94629012098	78000	0.01	8775.55	8600	8198	7350	6665	5900	4556.82	8835.1	8988.88	9000	9500	10000	10750	20000
