2019-06-04T02:57:33.513Z	8013.75000000	0.01289354	8012.95	8013.75	24645.21274085	56394374.81786203	186480.18902208083	18744.85	0.01	7975	7650	7366	6793.31	3523.42	8055.83	8692.16	8850	9056.67	10801.94
2019-06-04T02:58:35.812Z	8013.73000000	0.00347786	8013.72	8013.73	24675.79898005	56434363.574860536	186485.25159512085	18744.85	0.01	7975	7650	7369.69	6800	3530	8045.25	8686	8830	9050	11000
2019-06-04T02:59:35.484Z	8018.07000000	0.02088783	8018.08	8018.38	24675.79898005	56369606.65854836	186477.00441849083	18744.85	0.01	7970	7643	7350	6790	3527.78	8070	8700	8850	9056.67	10890
2019-06-04T03:00:34.318Z	8019.49000000	0.07420000	8019.49	8019.5	24697.75435325	56401370.14241594	186481.81994808084	18744.85	0.01	7970	7642.12	7350	6790	3526.96	8058.91	8700	8850	9056.67	10890
2019-06-04T03:01:35.200Z	8009.91000000	0.01194106	8008.57	8013.5	24722.13487800	56403806.50148558	186482.86780529082	18744.85	0.01	7963.33	7650	7350	6790	3600	8052.86	8695.98	8850	9056.67	10800
2019-06-04T03:02:34.324Z	8009.00000000	0.07383197	8009.01	8012.45	24722.13487800	56417127.34201112	186484.68042142084	18737	0.01	7963.33	7650	7351.98	6790	3600	8046.11	8671.12	8830	9050	10608.64
2019-06-04T03:03:28.166Z	8013.48000000	0.00725669	8013.81	8017.96	24720.92446365	56346114.985100366	186475.75784073083	18890	0.01	7958.86	7611	7350	6790	3540	8070	8700	8874	9056.67	10900
2019-06-04T03:04:36.000Z	8016.70000000	0.00111825	8016.31	8016.65	24720.92446365	56342639.99194392	186475.24477320086	18900	0.01	7950	7611	7350	6789.1	3509	8070	8700	8875	9056.67	10944.47
2019-06-04T03:05:33.454Z	8015.20000000	0.00533935	8014.01	8015	24717.46612894	56339473.67764301	186475.74402983082	18649	0.01	7959.8	7611	7350	6789	3508	8045.25	8681.29	8832	9056.67	10691.83
2019-06-04T03:06:33.859Z	8006.92000000	0.06370863	8006.92	8008.85	24717.46612894	56416379.97005853	186510.93998413082	18744.85	0.01	7962.57	7649	7350	6790	3580	8040.92	8686	8830	9050	10608.64
2019-06-04T03:07:35.705Z	8008.97000000	0.02447629	8008.96	8008.97	24721.11076493	56475125.474955685	186518.86005327085	18744.85	0.01	7962.57	7650	7351.98	6790	3540	8041	8690	8850	9056.67	10800
2019-06-04T03:08:35.460Z	8018.80000000	0.06222901	8017.05	8018.8	24745.13395095	56536288.53644039	186517.82867053084	18744.85	0.01	7974.26	7651.88	7377	6800	3665.51	8051	8699	8850	9056.67	10890
2019-06-04T03:09:35.365Z	8011.36000000	0.04180258	8009.55	8011.36	24745.13395095	56501006.76446824	186518.76171026085	18588	0.01	7962.57	7650	7352.8	6796	3548	8047.21	8647.73	8828.5	9050	10608.64
2019-06-04T03:10:35.120Z	8010.63000000	0.00215827	8010.59	8010.63	24757.88918526	56486990.65432079	186517.12717920085	18588	0.01	7962.57	7650	7351.98	6793	3548.15	8044.59	8651.06	8828.83	9050	10608.64
2019-06-04T03:11:35.569Z	8010.63000000	0.01204991	8010.62	8010.63	24757.57080991	56480238.55227649	186516.20603421083	18450	0.01	7962.57	7650	7351.98	6790	3601	8035	8600	8825.5	9050	10608.64
2019-06-04T03:12:35.992Z	8001.18000000	0.00348332	7999.04	8001.18	24757.57080991	56442363.00883778	186512.41033161085	18200.29	0.01	7950	7625	7350	6793	3570	8030	8634.3	8826.5	9050	10608.64
2019-06-04T03:13:35.500Z	8003.23000000	0.18695693	7998.68	8003.21	24793.38887913	56386604.72131119	186505.13489379085	18188	0.01	7950	7616	7350	6790	3600	8030.73	8640	8827.86	9050	10608.64
